ID.PRO,NOMBRES Y APELLIDOS,GEN,POS,REL ESPACIO,ESPACIO,CONDICION,GRUPO,OFICIO,FIRMA,EDAD,POS2,CONDICION 2,ESPACIO 2 ,OTROS ,OBSERVACIONES
1V13F200R,PEDRO RODRIGUEZ,M,PODERDANTE,MORADOR,SANTAFE,,,,BIEN,,,,,,
1V13F200R,JUAN AMARILLO,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F200R,SANCHO DE CAMARGO,M,OTROS,VECINDAD,SANTAFE,,,ESCRIBANO,,,DEUDOR,,,,
1V13F201R,BALTAZAR SANCHEZ,M,DEUDOR,VECINDAD,SANTAFE,,,SILLERO,BIEN,,,,,,
1V13F201R,JUAN DE MURCIA,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F202R,LUIS LOPEZ ORTIZ,M,ARRENDADOR,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F202R,MIGUEL SANCHEZ DE OSTOS,M,ARRENDATARIO,,,,,TRATANTE,,,,,,,
1V13F204V,JUAN MUÑOZ,M,DEUDOR,,,CLERIGO,,PRESBITERO,BIEN,,,,,,
1V13F204V,ALONSO CORTES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F205R,MARTIN CAMACHO,M,ARRENDADOR,VECINDAD,SANTAFE,,,PROCURADOR DE CAUSAS,BIEN,,,,,,
1V13F205R,MARI DIAZ,F,OTROS,,,,,,,,,,,,
1V13F205R,JUAN DE AVILES,M,ARRENDATARIO,MORADOR,SANTAFE,,,,BIEN,,,,,,
1V13F207R,FRANCISCO MARTINEZ DE RIOS,M,VENDEDOR,MORADOR,SANTAFE,,,ESCRIBANO,BIEN,,,,,,
1V13F207R,PEDRO MADERO,M,COMPRADOR,,,,,,,,,,,,OBLIGADO DE LAS CARNICERIAS DE SANTA FE
1V13F207R,ANTONIO ESCLAVO,M,OTROS,,,,,,,18,,,,,
1V13F209R,MARTIN GOMEZ,M,DEUDOR,VECINDAD,VELEZ,,,,BIEN,,,,,,
1V13F209R,ALONSO PARDO,M,OTROS,VECINDAD,VELEZ,,,ESCRIBANO,BIEN,,FIADOR,,,,
1V13F209R,ALONSO CORTES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F210R,NICOLAS GUTIERREZ,M,DEUDOR,MORADOR ,SANTAFE,,,,BIEN,,,,,,
1V13F210R,GASPAR MARIN,M,OTROS,MORADOR ,SANTAFE,,,MERCADER,BIEN,,FIADOR,,,,
1V13F210R,BARTOLOME DE GALVIS,M,ACREEDOR,RESIDENCIA,SANTAFE,LICENCIADO,,,,,,,,,
1V13F211R,MARIA FUERTE,F,PODERDANTE,,,,,,,,,,,,
1V13F211R,ISABEL FUERTE,F,PODERDANTE,,,,,,,,,,,,
1V13F211R,CATALINA FUERTE,F,OTROS,VECINDAD,SANTAFE,DIFUNTO,,,,,,,,,
1V13F211R,ANTONIO DE BUSTAMANTE,M,APODERADO,,,,,PROCURADOR,,,,,,,
1V13F212R,ALONSO HERREZUELO,M,PODERDANTE,VECINDAD,TUNJA,,,,BIEN,,,,,,
1V13F212R,HERNAN PARDO DE LAGO,M,APODERADO,VECINDAD,MARIQUITA,,,MERCADER,,,,,,,
1V13F213R,ALONSO GUTIERREZ PIMENTEL,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F213R,LUIS DE PERNIA,M,PODERDANTE,,,LICENCIADO,,ABOGADO,,,,,,,
1V13F213R,SEBASTIAN PEREZ DE ACUÑA,M,OTROS,,,,,,,,DEUDOR,,,,
1V13F214R,MATEO LOPEZ DE BARAHONA,M,OTROS,VECINDAD,SANTAFE,,,NOTARIO,BIEN,,FIADOR,,,,NOTARIO DE LA REAL AUDIENCIA ARZOBISPAL
1V13F214R,ALONSO CORTES,M,OTROS,VECINDAD,SANTAFE,,,NOTARIO,BIEN,,FIADOR,,,,
1V13F214R,GONZALO GARCIA ZORRO,M,ACREEDOR,,,CLERIGO,,PRESBITERO,,,,,,,
1V13F214R,LOPE DE CLAVIJO,M,DEUDOR,,,,,ARCEDIANO,,,,,,,
1V13F214R,GONZALO MEJIA,M,DEUDOR,,,,,CHANTRE,,,,,,,
1V13F214R,JUAN DE ESCOBAR,M,DEUDOR,,,,,,,,,,,,
1V13F216R,FRANCISCO CACIQUE DE UBAQUE,M,DEUDOR,,,CACIQUE,,,BIEN,,,DON,,,
1V13F216R,MIGUEL FRANCISCO,M,ACREEDOR,VECINDAD,SANTAFE,,,SASTRE,,,,,,,
1V13F217R,BARTOLOME CAMACHO,M,DEUDOR,RESIDENCIA,SANTAFE,CLERIGO,,PRESBITERO,BIEN,,,,,,
1V13F217R,JUAN MUÑOZ,M,OTROS,,,CLERIGO,,PRESBITERO,BIEN,,FIADOR,,,,
1V13F217R,ALONSO CORTES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F218R,JUAN DE COTRINA,M,PODERDANTE,VECINDAD,SANTAFE,,,ALGUACIL MAYOR,BIEN,,,,,,
1V13F218R,ANTONIO DE BUSTAMANTE,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V13F219R,JUAN LOPEZ DE HERRERA,M,VENDEDOR,VECINDAD,SANTAFE,CAPITAN,,,BINE,,,,,,
1V13F219R,ANA CERON,F,COMPRADOR,VECINDAD,SANTAFE,DON,,,,,,,,,
1V13F221R,JUAN LOZANO,M,DEUDOR,VECINDAD,SANTAFE,,,SASTRE,BIEN,,,,,,
1V13F221R,ANA RODRIGUEZ,F,DEUDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V13F221R,PEDRO GARCIA,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F225R,JUAN DE SILVA COLLANTES,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F225R,ANA CERON,F,DEUDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V13F225R,RODRIGO GUTIERREZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F225R,LUIS GUTIERREZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F229R,FRANCISCO SANCHEZ BOADA,M,VENDEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V13F229R,NICOLAS GUTIERREZ,M,COMPRADOR,VECINDAD,SANTAFE,,,,,,,,,,
1V13F229R,JUAN ESCLAVO,M,OTROS,,,ESCLAVO,ESC,,,50,,,,,
1V13F231R,NICOLAS GUTIERREZ,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F231R,FRANCISCO SANCHEZ BOADA,M,ACREEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V13F231R,JUAN ESCLAVO,M,OTROS,,,ESCLAVO,ESC,,,50,,,,,
1V13F233R,MARGARITA DE PORRAS,F,PATRON,VECINDAD,SANTAFE,,,,BIEN,,CONCERTANTE,,,,
1V13F233R,RODRIGO PARDO,M,OTROS,VECINDAD,SANTAFE,,,,,,PODERDANTE,,,,
1V13F233R,FRANCISCO DE VALDES,M,TRABAJADOR,RESIDENCIA,SANTAFE,,,,BIEN,,CONCERTADO,,,,
1V13F234R,CRISTOBAL DE ROJAS,M,PODERDANTE,VECINDAD,TUNJA,DON,,,BIEN,,,,,,
1V13F234R,FRANCISCO DE CONCHA,M,APODERADO,VECINDAD,SANTAFE,,,PROCURADOR DE CAUSAS,,,,,,,
1V13F235R,JUAN DE SILVA COLLANTES,M,OTROS,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F235R,HERNANDO ROBLES DE GUEVARA,M,DEUDOR,,,,,,,,,PRESO,,,
1V13F235R,DIEGO LOPEZ DE MORA,M,ACREEDOR,,,,,,,,,,,,
1V13F235R,ALONSO LOPEZ DE LA FUENTE,M,ACREEDOR,,,,,TRATANTE,,,,,,,
1V13F236R,JUAN DE SILVA COLLANTES,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F236R,ALONSO DELGADO,M,APODERADO,MORADOR,TUNJA,,,,,,,,,,
1V13F236R,RODRIGO LOPEZ CERON,M,OTROS,VECINDAD,TUNJA,,,,,,DEUDOR,,,,
1V13F237R,LUIS GONZALEZ DE LA MOTA,M,VENDEDOR,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V13F237R,JUAN GOMEZ PACHON,M,COMPRADOR,RESIDENCIA,SANTAFE,,,,,,,,,,
1V13F237R,MARIA ESCLAVA,F,OTROS,,,ESCLAVO,ESC,,,20,,,,,
1V13F239R,DIEGO DE PEREZ,M,DEUDOR,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F239R,HERNANDO RAMOS,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F240R,DIEGO HERNANDEZ,M,PODERDANTE,RESIDENCIA,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F240R,PEDRO DE RIVERA,M,APODERADO,MORADOR,SANTAFE,,,,,,,,,,
1V13F241R,FRANCISCO LOPEZ,M,DEUDOR,MORADOR,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F241R,HERNANDO RAMOS,M,ACREEDOR,,,,,MERCADER,,,,,,,
1V13F242R,HERNANDO RAMOS,M,ARRENDATARIO,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F242R,JUAN DIAZ,M,OTROS,,,,,LABRADOR,,,,,,,
1V13F242R,FRANCISCO LOPEZ,M,ARRENDADOR,,,,,,BIEN,,,,,,
1V13F243R,PEDRO HERNANDEZ DE CERVANTES,M,DEUDOR,RESIDENCIA,SANTAFE,CLERIGO,,PRESBITERO,BIEN,,,,,,
1V13F243R,ALONSO CORTES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F244R,ANTONIO HERNANDEZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F244R,BARTOLOME GOMEZ,M,APODERADO,VECINDAD,PAMPLONA,,,MERCADER,,,,,,,
1V13F244R,PEDRO ALONSO TERCERO,M,APODERADO,,,,,,,,,,,,
1V13F245R,RODRIGO GUTIERREZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F245R,LUIS GUTIERREZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F245R,MATEO VASQUEZ DE LOAIZA,M,APODERADO,RESIDENCIA,SANTAFE,,,SOLICITADOR DE CAUSAS,,,,,,,
1V13F246R,PEDRO DE RIVERA,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F246R,PEDRO DE RETES,M,APODERADO,VECINDAD,SANTAFE,,,,,,,,,,
1V13F246R,JUAN DE SANTAMARIA,M,OTROS,VECINDAD,SEVILLA,,,ESCRIBANO,,,,,,,
1V13F246R,ANDRES ALONSO DE ORELLANA,M,OTROS,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F249R,LUIS DE ACEVEDO,M,DEUDOR,RESIDENCIA,SANTAFE,,,,REGULAR,,,,,,
1V13F249R,DIEGO SERRANO,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F250R,JUAN ALONSO FUERTE,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F250R,DIEGO SERRANO,M,ACREEDOR,VECINDAD,SANTAFE,,,,,,,,,,
1V13F251R,HERNANDO DE BENAVENTE,M,DEUDOR,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V13F251R,ANDRES LOPEZ,M,OTROS,RESIDENCIA,SANTAFE,,,ZAPATERO,,,FIADOR,,,,
1V13F251R,DIEGO SERRANO,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F252R,JUSEPE DE ORTEGA,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F252R,LUIS PALOMA DESFEILO,M,APODERADO,VECINDAD,SEVILLA,,,,,,,,,,
1V13F252R,PEDRO DE RETES,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F252R,JUAN DE ARTEAGA,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F252R,DIEGO DE CESPEDES,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F255R,JUSEPE DE ORTEGA,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F255R,ANDRES ALONSO DE ORELLANA,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F257R,LUIS ESTEBAN,M,DEUDOR,VECINDAD,LA PALMA,,,,BIEN,,,,,,
1V13F257R,ANDRES ALONSO DE ORELLANA,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F258R,MARCOS DE RIOJA,M,DEUDOR,VECINDAD,SANTAFE,,,ALBAÑIL,BIEN,,,,,,
1V13F258R,DIEGO SERRANO,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F259R,PEDRO DE LUGO,M,OTROS,VECINDAD,SANTAFE,,,ALGUACIL DE CORTE,BIEN,,ASENTISTA,,,,
1V13F259R,MIGUEL GONZALEZ CUARTERON,M,APRENDIZ,,,,,,REGULAR,14,,,,,
1V13F259R,MELCHOR CARRON,M,MAESTRO,VECINDAD,SANTAFE,,,SASTRE,REGULAR,,,,,,
1V13F261R,PEDRO DIAZ VALDERRAMA,M,PODERDANTE,VECINDAD,IBAGUE,,,,REGULAR,,,,,,
1V13F261R,CRISTOBAL DE VILLEGAS,M,APODERADO,,,,,PROCURADOR,,,,,,,
1V13F262R,PEDRO DE RETES,M,APODERADO,RESIDENCIA,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F262R,FRANCISCO MALDONADO DE SAAVEDRA,M,OTROS,,,,,,,,ACREEDOR,,,,
1V13F262R,GARCIA NUÑEZ DE CASTRO,M,OTROS,,,,,,,,ACREEDOR,,,,
1V13F262R,FRANCISCO MARMOLEJO,M,OTROS,,,,,,,,ACREEDOR,,,,
1V13F262R,ALONSO CARRILLO,M,PODERDANTE,,,,,,,,DEUDOR,,,,
1V13F263R,RODRIGO GUTIERREZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F263R,LUIS GUTIERREZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F263R,MARCOS GARCIA,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F263R,PEDRO DE PENAGOS,M,OTROS,VECINDAD,SANTAFE,,,,,,DEUDOR,,,,
1V13F265R,ANDRES ALONSO DE ORELLANA,M,PODERDANTE,MORADOR,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F265R,PEDRO VASQUEZ GUADRAMIROS,M,APODERADO,VECINDAD,VILLA LA ZAFRA,,,MAESTRO EN LA CAPILLA DE ZAFRA,,,,,,,
1V13F265R,MIGUEL DE ITURMENDI,M,APODERADO,RESIDENCIA,CORTE SANTAFE,,,,,,,,,,
1V13F265R,PEDRO DE RETES,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F265R,DIEGO DE CESPEDES VILLAQUIRAN,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F265R,JUAN DE ARTEAGA,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F269R,FRANCISCO DE BERRIO,M,PODERDANTE,VECINDAD,SANTAFE,CAPITAN,,,BIEN,,,,,,
1V13F269R,GONZALO DE BERRIO,M,APODERADO,VECINDAD,GRANADA,LICENCIADO,,ABOGADO EN LA CANCILLERIA REAL DE GRANADA,,,,,,,
1V13F271R,ALONSO GUTIERREZ PIMENTEL,M,ARRENDADOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F271R,ALVARO GARCIA,M,ARRENDATARIO,RESIDENCIA,SANTAFE,,,BATANERO,,,,,,,
1V13F271R,FRANCISCO SUAREZ,M,ARRENDATARIO,RESIDENCIA,SANTAFE,,,BATANERO,BIEN,,,,,,
1V13F273R,HERNANDO SUAREZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F273R,PEDRO DIAZ OCHOA,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F273R,PEDRO NUÑEZ,M,OTROS,MORADOR,TUNJA,,,ARRIERO,,,DEUDOR,,,,
1V13F275R,BERNARDINA DE VITORIA,F,PODERDANTE,VECINDAD,SANTAFE,,,,,,,,,,
1V13F275R,MARTIN RODRIGUEZ,M,APODERADO,VECINDAD,SANTAFE,,,ENSAYADOR MAYOR,,,,,,,
1V13F275R,PEDRO NUÑEZ MARMOLEJO,M,APODERADO,RESIDENCIA,SANTAFE,,,SOLICITADOR DE CAUSAS,,,,,,,
1V13F277R,MARTIN RODRIGUEZ,M,DONANTE,VECINDAD,SANTAFE,,,ENSAYADOR MAYOR,,,,,,,
1V13F277R,FRANCISCA DE BOLIVAR,F,DONANTE,VECINDAD,SANTAFE,DON,,,,,,,,,
1V13F277R,PEDRO DE BOLIVAR,M,BENEFICIARIO,VECINDAD,SANTAFE,CAPITAN,,,,,,,,,
1V13F277R,BERNARDINA DE VITORIA,F,BENEFICIARIO,VECINDAD,SANTAFE,DON,,,,,,,,,
1V13F283R,CATALINA DE FIGUEROA,F,VENDEDOR,VECINDAD,SANTAFE,VIUDA,,,BIEN,,,,,,
1V13F283R,LAZARO SUAREZ,M,COMPRADOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F285R,MARTIN RODRIGUEZ,M,PODERDANTE,VECINDAD,SANTAFE,,,ENSAYADOR MAYOR,,,,,,,
1V13F285R,JUAN BAUTISTA ROBAYO,M,APODERADO,RESIDENCIA,SANTAFE,,,,,,,,,,
1V13F286R,ANTONIO HERNANDEZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F286R,JUAN DE ARTEAGA,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F286R,DIEGO DE CESPEDES VILLAQUIRAN,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F288R,ANTON RODRIGUEZ,M,APODERADO,VECINDAD,TUNJA,,,,,,,,,,
1V13F288R,JUANA BETANCUR,F,PODERDANTE,,,DON,,,,,,,,,
1V13F288R,RODRIGO GUTIERREZ,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F288R,MARCOS DE BETANCUR,M,OTROS,,,,,,,,DEUDOR,,,,
1V13F289R,ISABEL DUARTE,F,DEUDOR,VECINDAD,SANTAFE,VIUDA,,,,,,,,,
1V13F289R,PEDRO DIAZ,M,ACREEDOR,VECINDAD,CARTAGENA,,,MERCADER,,,,,,,
1V13F290R,LUCAS DE ESPINOSA,M,PODERDANTE,VECINDAD,SANTAFE,,,,,,,,,,
1V13F290R,FRANCISCO LOPEZ VERDEJO,M,APODERADO,RESIDENCIA,SANTAFE,,,,,,,,,,
1V13F290R,GASPAR MARIN,M,OTROS,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F291R,SEBASTIAN TERCERO,M,PODERDANTE,,,,,TRATANTE,BIEN,,,,,,
1V13F291R,CRISTOBAL MARTEL,M,APODERADO,MORADOR,SANTAFE,,,SOLICITADOR DE CAUSAS,,,,,,,
1V13F292R,PEDRO DE LUGO,M,DEUDOR,VECINDAD,SANTAFE,,,ALGUACIL DE CORTE,BIEN,,,,,,
1V13F292R,ALONSO CORTES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F294R,JUAN DE LARA,M,DEUDOR,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F294R,DIEGO SERRANO,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F296R,ANTONIO RODRIGUEZ,M,OTROS,VECINDAD,TUNJA,,,,REGULAR,,,,,,
1V13F296R,FRANCISCA BETANCUR,F,PODERDANTE,,,,,,,,,,,,
1V13F296R,RODRIGO GUTIERREZ,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F296R,LUIS GUTIERREZ,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F297R,DIEGO HERNANDEZ,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F297R,ANTONIO DE BUSTAMANTE,M,APODERADO,,,,,PROCURADOR DE CAUSAS,,,,,,,
1V13F297R,PEDRO NUÑEZ MARMOLEJO,M,APODERADO,,,,,SOLICITADOR DE CAUSAS,,,,,,,
1V13F298R,JUAN LOPEZ DE HERRERA,M,VENDEDOR,VECINDAD,SANTAFE,CAPITAN,,,BIEN,,,,,,
1V13F298R,JUAN DE SILVA COLLANTES,M,OTROS,VECINDAD,SANTAFE,,,,BIEN,,FIADOR,,,,
1V13F298R,ALONSO GUTIERREZ PIMENTEL,M,COMPRADOR,VECINDAD,SANTAFE,,,,,,TUTOR,,,,
1V13F298R,FRANCISCA DE ALBORNOZ,F,OTROS,,,MENOR,,,,,HEREDERO,,,,
1V13F298R,AGUSTINA DE ALBORNOZ,F,OTROS,,,MENOR,,,,,HEREDERO,,,,
1V13F306R,ALONSO GUTIERREZ PIMENTEL,M,PODERDANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F306R,JUAN LOPEZ DE HERRERA,M,APODERADO,VECINDAD,SANTAFE,CAPITAN,,,,,,,,,
1V13F306R,LOPE DE CESPEDES,M,OTROS,VECINDAD,SANTAFE,CAPITAN,,,,,DEUDOR,,,,
1V13F308R,BARTOLOME DE MOYA,M,DEUDOR,VECINDAD,SANTAFE,,,CARPINTERO,BIEN,,,,,,
1V13F308R,ALONSO CORTES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F310R,ALONSO GUTIERREZ PIMENTEL,M,PODERDANTE,VECINDAD,SANTAFE,,,,,,,,,,
1V13F310R,JUAN LOPEZ DE HERRERA,M,APODERADO,VECINDAD,SANTAFE,CAPITAN,,,BIEN,,,,,,
1V13F310R,MARTIN DE CHAVARRIA,M,OTROS,,,SOLDADO,,,,,DEUDOR,,,,
1V13F312R,JERONIMO DE CARVAJAL,M,DEUDOR,VECINDAD,SANTAFE,,,ZAPATERO,BIEN,,,,,,
1V13F312R,FELIPE RIVERO,M,ACREEDOR,,,CLERIGO,,PRESBITERO,,,,,,,
1V13F313R,SEBASTIAN TERCERO,M,PODERDANTE,MORADOR,SANTAFE,,,,BIEN,,,,,,
1V13F313R,ANDRES DE MONTOYA,M,APODERADO,MORADOR,SANTAFE,,,SOLICITADOR DE CAUSAS,,,,,,,
1V13F314R,SEBASTIAN DE VARGAS,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F314R,ALONSO ORTIZ,M,APODERADO,RESIDENCIA,SANTAFE,,,,,,,,,,
1V13F315R,ANTON NAVARRO,M,PODERDANTE,MORADOR,SANTAFE,,,,BIEN,,,,,,
1V13F315R,JUAN GONZALEZ DE MONTALVO,M,APODERADO,VECINDAD,SANTAFE,,,,,,,,,,
1V13F316R,PEDRO JOVES,M,PODERDANTE,VECINDAD,TUNJA,,,,BIEN,,,,,,
1V13F316R,PEDRO DIAZ OCHOA,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F316R,GARCIA DE HERRERA,M,OTROS,VECINDAD,ANSERMA,,,,,,DEUDOR,,,,
1V13F316R,MARIA RAMIREZ,F,OTROS,VECINDAD,ANSERMA,,,,,,DEUDOR,,,,
1V13F318R,ANTONIO HERNANDEZ,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F318R,FRANCISCO YAÑEZ,M,APODERADO,VECINDAD,TUNJA,,,,,,,,,,
1V13F318R,PEDRO PACHECO,M,OTROS,VECINDAD,TUNJA,,,,,,,,,,
1V13F319R,JUAN CACIQUE DE GUATAVITA,M,DEUDOR,MORADOR,SANTAFE,CACIQUE,IND,,,,,DON,,,ENCOMIENDA Y REPARTIMIENTO DEL HIJO MENOR DEL MARISCAL BENEGAS
1V13F319R,HERNANDO SUAREZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F320R,ISABEL DE VARGAS,F,DEUDOR,VECINDAD,TUNJA,,,,REGULAR,,,,,,
1V13F320R,DIEGO DE VARGAS,M,DEUDOR,VECINDAD,TUNJA,,,,REGULAR,,,,,,
1V13F320R,ALONSO CORTES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F322R,MIGUEL SANCHEZ DE OSTOS,M,ARRENDADOR,,,,,TRATANTE,,,CONCERTANTE,,,,
1V13F322R,LUIS LOPEZ ORTIZ,M,OTROS,VECINDAD,SANTAFE,,,MERCADER,,,ARRENDADOR,,,,
1V13F322R,HERNAN SANCHEZ,M,ARRENDATARIO,VECINDAD,SANTAFE,,,SOMBRERERO,,,CONCERTADO,,,,
1V13F323R,JUAN DE PORRAS,M,PODERDANTE,VECINDAD,TUNJA,,,DEPOSITARIO GENERAL,BIEN,,,,,,
1V13F323R,FRANCISCO DE TAPIA,M,APODERADO,MORADOR,SANTAFE,,,MERCADER,,,,,,,
1V13F324R,MARIANA DE FIGUEROA,F,TESTANTE,,,,,,,,,,,,
1V13F324R,DIEGO DE JEREZ,M,OTROS,,,,,,,,ALBACEA,,,,
1V13F324R,JUAN GONZALEZ DE LA CRIADA,M,OTROS,,,CLERIGO,,DIACONO,,,,,,,
1V13F330R,JUAN GARCIA HINOJOSA,M,APODERADO,RESIDENCIA,SANTAFE,,,,BIEN,,,,,,
1V13F330R,LUIS DE SALAS CUBIDES,M,PODERDANTE,VECINDAD,SANTAFE,,,TESORERO,BIEN,,,,,,
1V13F331R,ROQUE NUÑEZ,M,DEUDOR,VECINDAD,SANTAFE,,,LAPIDARIO,BIEN,,,,,,
1V13F331R,ALONSO CORTES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,,,,,,,
1V13F336R,JUAN LOPEZ DE HERRERA,M,PODERDANTE,VECINDAD,SANTAFE,CAPITAN,,,BIEN,,,,,CESIONARIO DE BIENES DE ALONSO GUTIERREZ PIMENTEL,
1V13F336R,ALONSO GUTIERREZ PIMENTEL,M,OTROS,VECINDAD,SANTAFE,,,,,,,,,,
1V13F336R,ANDRES DE VILLELA,M,APODERADO,VECINDAD,SANTAFE,,,,,,,,,,
1V13F336R,LOPE DE CESPEDES,M,OTROS,,,,,,,,,,,,
1V13F338R,NICOLAS GUTIERREZ,M,CONCERTANTE,VECINDAD,SANTAFE,,,,BIEN,,,,,,
1V13F338R,JUAN GARCIA HINOJOSA,M,CONCERTADO,,,,,TESORERO,,,,,,,
1V13F338R,LUIS DE SALAS CUBIDES,M,OTROS,,,,,,,,,,,,
1V13F340R,ANDRES DE VILLELA,M,PODERDANTE,VECINDAD,SANTAFE,,,MERCADER,BIEN,,,,,,
1V13F340R,JUAN LOPEZ DE HERRERA,M,APODERADO,VECINDAD,SANTAFE,CAPITAN,,,,,,,,,
1V13F340R,FRANCISCO ALAVA VILLARREAL,M,OTROS,,,,,SECRETARIO,,,DEUDOR,,,,
1V13F341R,PEDRO CUBILE,M,CONCERTANTE,MORADOR,SANTAFE,,,,,,,,,,
